# color images
# file: 'rgbd_dataset_freiburg3_nostructure_texture_near_withloop_validation.bag'
# timestamp filename
1341840197.615282 rgb/1341840197.615282.png
1341840197.649095 rgb/1341840197.649095.png
1341840197.683751 rgb/1341840197.683751.png
1341840197.717170 rgb/1341840197.717170.png
1341840197.749161 rgb/1341840197.749161.png
1341840197.781126 rgb/1341840197.781126.png
1341840197.817130 rgb/1341840197.817130.png
1341840197.849542 rgb/1341840197.849542.png
1341840197.881083 rgb/1341840197.881083.png
1341840197.917145 rgb/1341840197.917145.png
1341840197.949154 rgb/1341840197.949154.png
1341840197.985063 rgb/1341840197.985063.png
1341840198.017107 rgb/1341840198.017107.png
1341840198.049017 rgb/1341840198.049017.png
1341840198.085174 rgb/1341840198.085174.png
1341840198.117345 rgb/1341840198.117345.png
1341840198.149176 rgb/1341840198.149176.png
1341840198.185171 rgb/1341840198.185171.png
1341840198.217090 rgb/1341840198.217090.png
1341840198.249112 rgb/1341840198.249112.png
1341840198.285071 rgb/1341840198.285071.png
1341840198.316998 rgb/1341840198.316998.png
1341840198.348998 rgb/1341840198.348998.png
1341840198.385135 rgb/1341840198.385135.png
1341840198.417197 rgb/1341840198.417197.png
1341840198.449171 rgb/1341840198.449171.png
1341840198.485160 rgb/1341840198.485160.png
1341840198.517416 rgb/1341840198.517416.png
1341840198.553118 rgb/1341840198.553118.png
1341840198.585122 rgb/1341840198.585122.png
1341840198.617100 rgb/1341840198.617100.png
1341840198.653271 rgb/1341840198.653271.png
1341840198.685111 rgb/1341840198.685111.png
1341840198.717233 rgb/1341840198.717233.png
1341840198.753330 rgb/1341840198.753330.png
1341840198.785043 rgb/1341840198.785043.png
1341840198.817227 rgb/1341840198.817227.png
1341840198.853070 rgb/1341840198.853070.png
1341840198.885240 rgb/1341840198.885240.png
1341840198.921062 rgb/1341840198.921062.png
1341840198.952967 rgb/1341840198.952967.png
1341840198.985055 rgb/1341840198.985055.png
1341840199.021070 rgb/1341840199.021070.png
1341840199.052928 rgb/1341840199.052928.png
1341840199.089238 rgb/1341840199.089238.png
1341840199.121150 rgb/1341840199.121150.png
1341840199.152912 rgb/1341840199.152912.png
1341840199.189145 rgb/1341840199.189145.png
1341840199.221069 rgb/1341840199.221069.png
1341840199.257221 rgb/1341840199.257221.png
1341840199.289131 rgb/1341840199.289131.png
1341840199.321016 rgb/1341840199.321016.png
1341840199.357623 rgb/1341840199.357623.png
1341840199.389112 rgb/1341840199.389112.png
1341840199.421021 rgb/1341840199.421021.png
1341840199.457186 rgb/1341840199.457186.png
1341840199.489059 rgb/1341840199.489059.png
1341840199.525107 rgb/1341840199.525107.png
1341840199.557357 rgb/1341840199.557357.png
1341840199.589136 rgb/1341840199.589136.png
1341840199.625198 rgb/1341840199.625198.png
1341840199.657381 rgb/1341840199.657381.png
1341840199.693015 rgb/1341840199.693015.png
1341840199.725058 rgb/1341840199.725058.png
1341840199.757275 rgb/1341840199.757275.png
1341840199.793088 rgb/1341840199.793088.png
1341840199.825012 rgb/1341840199.825012.png
1341840199.861139 rgb/1341840199.861139.png
1341840199.893156 rgb/1341840199.893156.png
1341840199.925169 rgb/1341840199.925169.png
1341840199.961030 rgb/1341840199.961030.png
1341840199.993097 rgb/1341840199.993097.png
1341840200.029112 rgb/1341840200.029112.png
1341840200.061044 rgb/1341840200.061044.png
1341840200.093088 rgb/1341840200.093088.png
1341840200.129021 rgb/1341840200.129021.png
1341840200.161149 rgb/1341840200.161149.png
1341840200.197050 rgb/1341840200.197050.png
1341840200.229315 rgb/1341840200.229315.png
1341840200.261104 rgb/1341840200.261104.png
1341840200.297147 rgb/1341840200.297147.png
1341840200.329057 rgb/1341840200.329057.png
1341840200.361228 rgb/1341840200.361228.png
1341840200.397046 rgb/1341840200.397046.png
1341840200.430355 rgb/1341840200.430355.png
1341840200.461078 rgb/1341840200.461078.png
1341840200.497146 rgb/1341840200.497146.png
1341840200.529020 rgb/1341840200.529020.png
1341840200.565086 rgb/1341840200.565086.png
1341840200.597432 rgb/1341840200.597432.png
1341840200.629024 rgb/1341840200.629024.png
1341840200.665108 rgb/1341840200.665108.png
1341840200.697085 rgb/1341840200.697085.png
1341840200.729060 rgb/1341840200.729060.png
1341840200.765183 rgb/1341840200.765183.png
1341840200.797046 rgb/1341840200.797046.png
1341840200.829003 rgb/1341840200.829003.png
1341840200.865131 rgb/1341840200.865131.png
1341840200.897083 rgb/1341840200.897083.png
1341840200.965161 rgb/1341840200.965161.png
1341840200.994218 rgb/1341840200.994218.png
1341840201.026072 rgb/1341840201.026072.png
1341840201.058109 rgb/1341840201.058109.png
1341840201.094141 rgb/1341840201.094141.png
1341840201.126092 rgb/1341840201.126092.png
1341840201.162032 rgb/1341840201.162032.png
1341840201.194064 rgb/1341840201.194064.png
1341840201.226065 rgb/1341840201.226065.png
1341840201.262035 rgb/1341840201.262035.png
1341840201.294026 rgb/1341840201.294026.png
1341840201.326045 rgb/1341840201.326045.png
1341840201.362150 rgb/1341840201.362150.png
1341840201.401065 rgb/1341840201.401065.png
1341840201.430035 rgb/1341840201.430035.png
1341840201.462185 rgb/1341840201.462185.png
1341840201.494222 rgb/1341840201.494222.png
1341840201.529994 rgb/1341840201.529994.png
1341840201.562201 rgb/1341840201.562201.png
1341840201.595252 rgb/1341840201.595252.png
1341840201.630131 rgb/1341840201.630131.png
1341840201.662120 rgb/1341840201.662120.png
1341840201.698035 rgb/1341840201.698035.png
1341840201.730017 rgb/1341840201.730017.png
1341840201.762053 rgb/1341840201.762053.png
1341840201.798025 rgb/1341840201.798025.png
1341840201.830045 rgb/1341840201.830045.png
1341840201.861959 rgb/1341840201.861959.png
1341840201.898131 rgb/1341840201.898131.png
1341840201.930958 rgb/1341840201.930958.png
1341840201.966260 rgb/1341840201.966260.png
1341840201.998965 rgb/1341840201.998965.png
1341840202.031728 rgb/1341840202.031728.png
1341840202.066138 rgb/1341840202.066138.png
1341840202.098135 rgb/1341840202.098135.png
1341840202.134037 rgb/1341840202.134037.png
1341840202.166144 rgb/1341840202.166144.png
1341840202.198137 rgb/1341840202.198137.png
1341840202.234222 rgb/1341840202.234222.png
1341840202.266015 rgb/1341840202.266015.png
1341840202.298062 rgb/1341840202.298062.png
1341840202.334164 rgb/1341840202.334164.png
1341840202.366189 rgb/1341840202.366189.png
1341840202.402113 rgb/1341840202.402113.png
1341840202.434472 rgb/1341840202.434472.png
1341840202.466093 rgb/1341840202.466093.png
1341840202.502010 rgb/1341840202.502010.png
1341840202.534181 rgb/1341840202.534181.png
1341840202.566364 rgb/1341840202.566364.png
1341840202.602169 rgb/1341840202.602169.png
1341840202.633989 rgb/1341840202.633989.png
1341840202.670034 rgb/1341840202.670034.png
1341840202.702110 rgb/1341840202.702110.png
1341840202.734152 rgb/1341840202.734152.png
1341840202.770124 rgb/1341840202.770124.png
1341840202.802507 rgb/1341840202.802507.png
1341840202.835732 rgb/1341840202.835732.png
1341840202.870028 rgb/1341840202.870028.png
1341840202.902277 rgb/1341840202.902277.png
1341840202.938055 rgb/1341840202.938055.png
1341840202.970064 rgb/1341840202.970064.png
1341840203.002074 rgb/1341840203.002074.png
1341840203.038185 rgb/1341840203.038185.png
1341840203.070071 rgb/1341840203.070071.png
1341840203.106015 rgb/1341840203.106015.png
1341840203.138083 rgb/1341840203.138083.png
1341840203.170028 rgb/1341840203.170028.png
1341840203.206115 rgb/1341840203.206115.png
1341840203.238144 rgb/1341840203.238144.png
1341840203.270093 rgb/1341840203.270093.png
1341840203.306204 rgb/1341840203.306204.png
1341840203.338168 rgb/1341840203.338168.png
1341840203.374114 rgb/1341840203.374114.png
1341840203.406038 rgb/1341840203.406038.png
1341840203.438241 rgb/1341840203.438241.png
1341840203.474070 rgb/1341840203.474070.png
1341840203.505988 rgb/1341840203.505988.png
1341840203.538096 rgb/1341840203.538096.png
1341840203.574008 rgb/1341840203.574008.png
1341840203.606064 rgb/1341840203.606064.png
1341840203.642043 rgb/1341840203.642043.png
1341840203.674085 rgb/1341840203.674085.png
1341840203.706164 rgb/1341840203.706164.png
1341840203.742025 rgb/1341840203.742025.png
1341840203.774066 rgb/1341840203.774066.png
1341840203.806329 rgb/1341840203.806329.png
1341840203.842052 rgb/1341840203.842052.png
1341840203.874184 rgb/1341840203.874184.png
1341840203.910065 rgb/1341840203.910065.png
1341840203.942312 rgb/1341840203.942312.png
1341840203.974087 rgb/1341840203.974087.png
1341840204.010043 rgb/1341840204.010043.png
1341840204.042073 rgb/1341840204.042073.png
1341840204.074161 rgb/1341840204.074161.png
1341840204.110064 rgb/1341840204.110064.png
1341840204.141964 rgb/1341840204.141964.png
1341840204.178081 rgb/1341840204.178081.png
1341840204.210038 rgb/1341840204.210038.png
1341840204.242011 rgb/1341840204.242011.png
1341840204.278069 rgb/1341840204.278069.png
1341840204.310041 rgb/1341840204.310041.png
1341840204.346066 rgb/1341840204.346066.png
1341840204.378237 rgb/1341840204.378237.png
1341840204.410127 rgb/1341840204.410127.png
1341840204.446097 rgb/1341840204.446097.png
1341840204.478222 rgb/1341840204.478222.png
1341840204.510061 rgb/1341840204.510061.png
1341840204.546074 rgb/1341840204.546074.png
1341840204.578176 rgb/1341840204.578176.png
1341840204.614038 rgb/1341840204.614038.png
1341840204.645964 rgb/1341840204.645964.png
1341840204.678183 rgb/1341840204.678183.png
1341840204.714072 rgb/1341840204.714072.png
1341840204.746072 rgb/1341840204.746072.png
1341840204.778090 rgb/1341840204.778090.png
1341840204.814057 rgb/1341840204.814057.png
1341840204.846076 rgb/1341840204.846076.png
1341840204.882004 rgb/1341840204.882004.png
1341840204.914183 rgb/1341840204.914183.png
1341840204.946062 rgb/1341840204.946062.png
1341840204.982041 rgb/1341840204.982041.png
1341840205.013997 rgb/1341840205.013997.png
1341840205.046234 rgb/1341840205.046234.png
1341840205.082206 rgb/1341840205.082206.png
1341840205.114124 rgb/1341840205.114124.png
1341840205.150063 rgb/1341840205.150063.png
1341840205.189401 rgb/1341840205.189401.png
1341840205.214568 rgb/1341840205.214568.png
1341840205.250162 rgb/1341840205.250162.png
1341840205.282368 rgb/1341840205.282368.png
1341840205.318126 rgb/1341840205.318126.png
1341840205.350028 rgb/1341840205.350028.png
1341840205.382255 rgb/1341840205.382255.png
1341840205.418149 rgb/1341840205.418149.png
1341840205.450157 rgb/1341840205.450157.png
1341840205.482182 rgb/1341840205.482182.png
1341840205.518076 rgb/1341840205.518076.png
1341840205.549967 rgb/1341840205.549967.png
1341840205.586241 rgb/1341840205.586241.png
1341840205.618279 rgb/1341840205.618279.png
1341840205.650249 rgb/1341840205.650249.png
1341840205.686055 rgb/1341840205.686055.png
1341840205.718149 rgb/1341840205.718149.png
1341840205.750164 rgb/1341840205.750164.png
1341840205.786111 rgb/1341840205.786111.png
1341840205.818237 rgb/1341840205.818237.png
1341840205.854174 rgb/1341840205.854174.png
1341840205.886029 rgb/1341840205.886029.png
1341840205.918409 rgb/1341840205.918409.png
1341840205.954151 rgb/1341840205.954151.png
1341840205.986066 rgb/1341840205.986066.png
1341840206.018109 rgb/1341840206.018109.png
1341840206.054078 rgb/1341840206.054078.png
1341840206.086183 rgb/1341840206.086183.png
1341840206.122160 rgb/1341840206.122160.png
1341840206.154052 rgb/1341840206.154052.png
1341840206.186231 rgb/1341840206.186231.png
1341840206.222130 rgb/1341840206.222130.png
1341840206.254034 rgb/1341840206.254034.png
1341840206.286125 rgb/1341840206.286125.png
1341840206.322163 rgb/1341840206.322163.png
1341840206.354137 rgb/1341840206.354137.png
1341840206.390264 rgb/1341840206.390264.png
1341840206.422168 rgb/1341840206.422168.png
1341840206.454086 rgb/1341840206.454086.png
1341840206.490609 rgb/1341840206.490609.png
1341840206.524177 rgb/1341840206.524177.png
1341840206.558308 rgb/1341840206.558308.png
1341840206.590329 rgb/1341840206.590329.png
1341840206.622070 rgb/1341840206.622070.png
1341840206.658028 rgb/1341840206.658028.png
1341840206.690254 rgb/1341840206.690254.png
1341840206.722683 rgb/1341840206.722683.png
